28556;10 FEET FROM HIGH HOUSE RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-03-29 21:14:46+00:00;2017
28559;20 FEET FROM SR 1009 TRYON RD;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2017-03-31 16:17:00+00:00;2017
28563;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-03-31 22:57:01+00:00;2017
28566;.1 MILES FROM PVA (1207 KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2017-04-02 17:38:02+00:00;2017
28569;180 FEET FROM CORNERSTONE DR;CONCRETE;DRY;DAYLIGHT;CLOUDY;2017-03-31 23:19:09+00:00;2017
28580;375 FEET FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2017-04-01 02:59:00+00:00;2017
28590;1 MILES FROM US 1 HWY NB;COARSE ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2017-04-03 03:07:00+00:00;2017
24595;30 FEET FROM S.R. 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-02 22:58:39+00:00;2016
24596;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-01 17:52:32+00:00;2016
24598;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-02 14:00:00+00:00;2016
24619;50 FEET FROM SR 1652 (N HARRISON AV);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-03 14:00:00+00:00;2016
24620;75 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-03 19:36:49+00:00;2016
24624;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-03 21:36:37+00:00;2016
24634;360 FEET FROM PVA OF 2010 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-07 03:05:00+00:00;2016
24642;.25 MILES FROM RYAN RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-03 21:56:34+00:00;2016
24649;200 FEET FROM CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-05 00:22:56+00:00;2016
24651;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-05 17:45:30+00:00;2016
24653;.1 MILES FROM PVA (2021 WALNUT ST);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-06 23:15:05+00:00;2016
24655;1361 FEET FROM SR 3977 (SW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-05 14:14:00+00:00;2016
24657;CARY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-07 19:11:43+00:00;2016
24660;50 FEET FROM SR1011 (W CHATHAM ST);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-08 06:28:44+00:00;2016
24663;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-07 15:46:00+00:00;2016
24670;.25 MILES FROM PVA 120 BYRUM ST;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2016-11-07 22:59:43+00:00;2016
24671;224 FEET FROM PVA 10140 SR1625 (GREEN LEVEL;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-06 22:21:03+00:00;2016
24677;150 FEET FROM 1299 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-07 16:05:00+00:00;2016
24682;.1 MILES FROM US 1 EXIT 101 RAMP NB;GROOVED CONCRETE;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-04 23:00:09+00:00;2016
24688;.10 MILES FROM NC 54 (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-09 00:49:33+00:00;2016
24694;.03 MILES FROM PVA OF 1700 REGENCY PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-11-09 14:00:12+00:00;2016
24695;400 FEET FROM PVA (1367 SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-08 14:38:23+00:00;2016
24701;.2 MILES FROM SR#1379 (PENNY ROAD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-08 23:40:03+00:00;2016
24702;240 FEET FROM 2234 WALNUT ST (PVA);SMOOTH ASPHALT;DRY;DUSK;CLEAR;2016-10-25 22:16:15+00:00;2016
24703;0 FEET FROM NC 54 HWY NW MAYNARD RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-07 12:36:32+00:00;2016
24704;50 FEET FROM N ACADEMY ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-10 12:26:58+00:00;2016
24706;400 FEET FROM SR (1624 CARPENTER FIRE STATIO;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2016-11-09 05:34:00+00:00;2016
24712;.25 MILES FROM SR 3081 (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DUSK;CLEAR;2016-11-10 23:24:35+00:00;2016
24714;.27 MILES FROM SR 3977 (SW CARY PKWY);SMOOTH ASPHALT;DRY;DUSK;CLEAR;2016-11-11 22:05:38+00:00;2016
24717;.10 MILES FROM PP (124 CHATHAM WOODS DR);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-10 20:05:37+00:00;2016
24721;50 FEET FROM S.R. 3081 (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-11 09:43:31+00:00;2016
24725;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-09 17:22:00+00:00;2016
24730;NEAR .1 MILES E OF E NC 54 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-04 19:08:49+00:00;2016
24731;0 FEET FROM SR 1313 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-10 18:13:43+00:00;2016
24743;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-12 23:16:12+00:00;2016
24745;200 FEET FROM PVA 601 CASCADE POINT LN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-12 23:26:29+00:00;2016
24761;0.20 MILES FROM US 1;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-15 13:44:51+00:00;2016
24779;.1 MILES FROM U.S. 1 HWY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-15 22:50:04+00:00;2016
24784;150 FEET FROM PVA 1200 CRESCENT GREEN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-16 15:13:00+00:00;2016
24787;331 FEET FROM 2500 CARPENTER UPCHURCH RD;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-11-14 16:30:00+00:00;2016
24795;.1 MILES FROM SR 1390 (OPTIMIST FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-16 13:14:35+00:00;2016
24797;0 FEET FROM 54 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-17 12:27:13+00:00;2016
25797;430 FEET FROM SR 1415 (SE MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-17 18:56:36+00:00;2016
26808;500 FEET FROM ANN ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-18 16:10:00+00:00;2016
26811;.2 MILES FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-16 22:43:47+00:00;2016
26812;200 FEET FROM SR 3112 (NW CARY PKWY);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-17 22:16:57+00:00;2016
26817;0 FEET FROM SR 4067 (REGENCY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-17 03:50:00+00:00;2016
26820;250 FEET FROM SR 1009 (TRYON RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-17 23:16:42+00:00;2016
26825;20 FEET FROM I40 EB ON RAMP;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-18 20:56:07+00:00;2016
26828;.1 MILES FROM PVA OF 1253 BUCK JONES RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-19 23:13:41+00:00;2016
26839;5 FEET FROM CHADMORE CT;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-20 18:16:20+00:00;2016
26846;5 FEET FROM CORNERSTONE DR;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-21 18:14:03+00:00;2016
26849;.2 MILES FROM US 64 HWY;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-22 00:41:20+00:00;2016
26856;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-22 11:41:30+00:00;2016
26862;.13 MILES FROM PVA 6770 MCCRIMMON PKWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-17 15:45:00+00:00;2016
26863;CARY;;;;CLOUDY;2016-11-18 13:45:22+00:00;2016
26865;10 FEET FROM SR 3081 (CHAPEL HILL RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-22 18:04:10+00:00;2016
26868;.1 MILES FROM U.S. 1 HWY;CONCRETE;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-22 22:23:13+00:00;2016
26883;24 FEET FROM SR-1009 TRYON RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-23 18:43:02+00:00;2016
26884;150 FEET FROM PVA 400 ASHVILLE AVE;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-22 19:13:52+00:00;2016
26897;100 FEET FROM (PVA) 869 SE MAYNARD RD;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-11-24 15:54:00+00:00;2016
26907;200 FEET FROM WITTENBERG DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-23 15:40:00+00:00;2016
26917;.5 MILES FROM SR 1613 (DAVIS DR);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-23 02:23:42+00:00;2016
26925;400 FEET FROM PVA AT 2370 WALNUT ST;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-24 00:49:21+00:00;2016
26939;120 FEET FROM PVA 2000 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-27 18:22:32+00:00;2016
26943;250 FEET FROM PVA 575 NEW WAVERLY PL;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-11-29 16:31:00+00:00;2016
26947;.25 MILES FROM SR 3127 (MCCRIMMON PKWY);SMOOTH ASPHALT;WET;DARK - ROADWAY NOT LIGHTED;RAIN;2016-11-29 23:16:03+00:00;2016
26960;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-11-29 21:23:48+00:00;2016
26965;0 FEET FROM SR 1009 (TRYON RD);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-23 22:03:51+00:00;2016
26972;5 FEET FROM SR 1415 SE MAYNARD RD;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2016-12-01 00:20:10+00:00;2016
26976;0 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-30 17:09:00+00:00;2016
26979;200 FEET FROM US 64 HWY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-11-30 23:25:30+00:00;2016
26989;300 FEET FROM P.V.A. (275 CONVENTION DR);SMOOTH ASPHALT;WET;DARK - ROADWAY NOT LIGHTED;RAIN;2016-12-01 03:38:00+00:00;2016
27002;0 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-01 15:07:00+00:00;2016
27005;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-03 04:23:00+00:00;2016
27008;CARY;GROOVED CONCRETE;DRY;DAYLIGHT;CLEAR;2016-12-02 21:23:17+00:00;2016
27010;50 FEET FROM TRILAND WAY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-03 02:02:59+00:00;2016
27012;15 FEET FROM 100 WRENN DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-03 17:47:00+00:00;2016
27027;.5 MILES FROM SR 3127 (MCCRIMMON PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-03 16:00:00+00:00;2016
27033;CARY;COARSE ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2016-12-04 23:40:32+00:00;2016
27040;.1 MILES FROM PVA (2260 WALNUT ST);SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-12-04 19:36:11+00:00;2016
27041;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-12-04 18:43:38+00:00;2016
27042;.25 MILES FROM SR 1613 (DAVIS DR);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2016-12-04 13:48:58+00:00;2016
27048;300 FEET FROM P.V.A. (329 N HARRISON AVE);SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2016-12-05 01:46:37+00:00;2016
27049;NEAR .10 MILES  OF NC 540 SB OFF RAMP;GROOVED CONCRETE;WET;DARK - ROADWAY NOT LIGHTED;RAIN;2016-12-05 06:19:17+00:00;2016
27058;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-02 21:52:18+00:00;2016
27063;.25 MILES FROM US1;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2016-12-06 14:43:42+00:00;2016
27065;25 FEET FROM SR 3977 (SW CARY PKWY);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2016-12-06 20:28:21+00:00;2016
27073;20 FEET FROM SR 3977 (SE CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-07 14:23:02+00:00;2016
27084;35 FEET FROM 320 HILLIARD FOREST DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-11-30 19:42:02+00:00;2016
27085;75 FEET FROM P.V.A. (804 HIGH HOUSE RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-07 19:14:58+00:00;2016
27088;300 FEET FROM US 64;SMOOTH ASPHALT;DRY;DARK - ROADWAY NOT LIGHTED;CLEAR;2016-12-07 23:07:54+00:00;2016
27097;10 FEET FROM W. CHATHAM ST.;;;;CLOUDY;2016-12-08 03:19:00+00:00;2016
27099;.10 MILES FROM PVA (1105 WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-07 16:30:00+00:00;2016
27103;.17 MILES FROM P.V.A. (110 CORNING RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-07 21:02:33+00:00;2016
27105;0 FEET FROM CORNERSTONE DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-08 12:11:42+00:00;2016
27109;.1 MILES FROM PVA (6801 TURNER CREEK RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-09 14:38:01+00:00;2016
27113;100 FEET FROM SR 3112 (NW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-12-08 14:12:26+00:00;2016
27115;100 FEET FROM SR 1415 (NW MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-12-08 14:20:21+00:00;2016
27117;100 FEET FROM P.V.A. OF WALMART;COARSE ASPHALT;WET;DAYLIGHT;CLOUDY;2016-12-06 19:15:28+00:00;2016
27120;50 FEET FROM PVA AT 1301 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-09 18:03:45+00:00;2016
27122;50 FEET FROM SR 1011 (OLD APEX RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-09 19:44:02+00:00;2016
27123;.14 MILES FROM SR# 1009 (TRYON RD);;;;CLOUDY;2016-12-02 22:48:17+00:00;2016
27125;CARY;;;;CLOUDY;2016-11-19 05:00:00+00:00;2016
27128;200 FEET FROM PVA SR#1625 GREEN LEVEL CHURCH;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-10 19:08:21+00:00;2016
27130;2 MILES FROM US 1 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-10 20:57:35+00:00;2016
27132;0.2 MILES FROM REGENCY PARKWAY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLOUDY;2016-12-11 05:57:00+00:00;2016
27143;1 MILES FROM CROSSROADS BLVD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-09 22:11:52+00:00;2016
27145;165 FEET FROM NC 55 HWY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-10 00:32:26+00:00;2016
27147;150 FEET FROM APPLE DOWN DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-10 00:01:52+00:00;2016
27149;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-09 23:18:33+00:00;2016
27158;25 FEET FROM SR 1152 WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-10 03:39:00+00:00;2016
27161;200 FEET FROM HAVERS DR;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-10 15:31:00+00:00;2016
27164;CARY;CONCRETE;DRY;DAYLIGHT;FOG;2016-12-12 13:55:50+00:00;2016
27165;2 MILES FROM US 1 HWY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-12 14:26:24+00:00;2016
27166;CARY;COARSE ASPHALT;UNKNOWN;UNKNOWN;CLOUDY;2016-12-11 14:32:40+00:00;2016
27168;.15 MILES FROM PVA 7129 SR 1628 (O`KELLY CHAP;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-11 15:31:00+00:00;2016
27176;.1 MILES FROM SR TRYON RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-12 20:19:44+00:00;2016
27180;499 FEET FROM NC 55 HWY;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLEAR;2016-12-12 09:22:59+00:00;2016
27188;50 FEET FROM SR 1313 (WALNUT ST);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-12-13 15:43:00+00:00;2016
27191;.1 MILES FROM PVA OF 760 SE MAYNARD RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-12-13 17:08:00+00:00;2016
27192;50 FEET FROM 102 BAINES CT;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-13 16:11:00+00:00;2016
27197;.5 MILES FROM US 1;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2016-12-13 23:22:44+00:00;2016
27212;CARY;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2016-12-13 22:28:48+00:00;2016
27216;180 FEET FROM PVA ALLSTATE (744-G SR 1011);COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-15 16:59:00+00:00;2016
27217;CARY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-15 16:50:00+00:00;2016
27226;.5 MILES FROM US 1 HWY NB;SMOOTH ASPHALT;ICE;DARK - ROADWAY NOT LIGHTED;FREEZING RAIN;2016-12-17 09:38:35+00:00;2016
27229;NEAR 1 MILES NW OF NW I40 EB;SMOOTH ASPHALT;WATER (STANDING, MOVING);DARK - ROADWAY NOT LIGHTED;FREEZING RAIN;2016-12-17 09:04:48+00:00;2016
27233;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;FOG;2016-12-18 07:03:41+00:00;2016
27235;CARY;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-12-18 15:38:00+00:00;2016
27241;CARY;;;;CLOUDY;2016-11-21 02:08:24+00:00;2016
27252;300 FEET FROM 2080 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-17 03:11:00+00:00;2016
27264;300 FEET FROM SR 1313 (WALNUT ST);COARSE ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-16 23:31:46+00:00;2016
27274;30 FEET FROM SR 1300  (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLOUDY;2016-12-17 18:49:44+00:00;2016
27275;200 FEET FROM (PVA) 1945 HIGH HOUSE RD;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-12-17 19:55:01+00:00;2016
27277;50 FEET FROM PVA OF 1253 BUCK JONES RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-17 21:48:09+00:00;2016
27279;200 FEET FROM SR3073 NW MAYNARD RD;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-12-19 14:35:58+00:00;2016
27283;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-19 05:08:00+00:00;2016
27306;400 FEET FROM MILLS PARK DR;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-12-16 19:39:22+00:00;2016
27315;50 FEET FROM SR 1009 TRYON RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-21 00:09:02+00:00;2016
27328;.10 MILES FROM P.V.A. OF 938 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-22 00:07:01+00:00;2016
27330;CARY;SMOOTH ASPHALT;DRY;DUSK;CLEAR;2016-12-22 02:13:03+00:00;2016
27333;200 FEET FROM PVA SAS CAMPUS (100 SAS CAMPUS;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-21 20:35:01+00:00;2016
27344;0 FEET FROM 1 HWY;GROOVED CONCRETE;ICE;DARK - LIGHTED ROADWAY;FREEZING RAIN;2016-12-18 01:17:45+00:00;2016
27345;0 FEET FROM 1 HWY;GROOVED CONCRETE;ICE;DARK - LIGHTED ROADWAY;FREEZING RAIN;2016-12-18 01:38:19+00:00;2016
27352;300 FEET FROM P.V.A.500 GRANDE HEIGHTS DR;SMOOTH ASPHALT;WET;DAYLIGHT;CLOUDY;2016-12-27 15:16:00+00:00;2016
27357;300 FEET FROM PVA (1920 NW MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-22 14:00:31+00:00;2016
27359;150 FEET FROM PVA (2303 NW MAYNARD RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-22 19:14:36+00:00;2016
27361;20 FEET FROM WALNUT ST;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-26 19:04:07+00:00;2016
27366;50 FEET FROM SR 1652 (N HARRISON AV);SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLOUDY;2016-12-28 01:29:33+00:00;2016
27370;300 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2016-12-27 13:18:29+00:00;2016
27375;80 FEET FROM US 1 SB;CONCRETE;ICE;DARK - ROADWAY NOT LIGHTED;FREEZING RAIN;2016-12-17 06:14:41+00:00;2016
27381;0 FEET FROM SR 1300 (KILDAIRE FARM RD);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-23 18:13:30+00:00;2016
27387;.1326 MILES FROM PVA 1177 BUCK JONES RD;SMOOTH ASPHALT;DRY;DUSK;CLEAR;2016-12-22 22:11:53+00:00;2016
27388;CARY;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLOUDY;2016-12-19 22:25:58+00:00;2016
27391;200 FEET FROM PVA (4212 NW CARY PKWY);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-22 15:58:00+00:00;2016
27393;20 FEET FROM US 1;CONCRETE;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-24 00:49:35+00:00;2016
27406;CARY;CONCRETE;DRY;OTHER *;CLEAR;2016-12-26 19:06:25+00:00;2016
27419;100 FEET FROM PVA 3494 KILDAIRE FARM RD;SMOOTH ASPHALT;WET;DAYLIGHT;CLEAR;2016-12-24 17:49:00+00:00;2016
27425;200 FEET FROM 1300 CRESCENT GREEN;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-28 18:20:39+00:00;2016
27431;25 FEET FROM SR 1009 TRYON RD;SMOOTH ASPHALT;WET;DAYLIGHT;RAIN;2016-12-29 12:05:17+00:00;2016
27437;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLOUDY;2016-12-29 23:12:18+00:00;2016
27438;140 FEET FROM 999 HIGH HOUSE RD;COARSE ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-09 06:05:08+00:00;2016
27439;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-29 23:54:12+00:00;2016
27440;250 FEET FROM PVA 1353 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-29 18:26:59+00:00;2016
27442;15 FEET FROM SR1300 KILDAIRE FARM RD;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-29 19:09:38+00:00;2016
27446;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-30 22:53:43+00:00;2016
27449;60 FEET FROM SR 1652 (N HARRISON AV);SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-30 21:47:16+00:00;2016
27450;.10 MILES FROM FELSPAR WAY;SMOOTH ASPHALT;DRY;DAYLIGHT;CLEAR;2016-12-30 16:08:00+00:00;2016
27455;CARY;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-31 22:24:56+00:00;2016
27463;CARY;COARSE ASPHALT;WET;DARK - LIGHTED ROADWAY;RAIN;2017-01-02 03:02:00+00:00;2017
27470;300 FEET FROM MEETING ST;SMOOTH ASPHALT;DRY;DARK - LIGHTED ROADWAY;CLEAR;2016-12-30 23:58:42+00:00;2016
27474;1 MILES FROM US 64;SMOOTH ASPHALT;WET;DARK - ROADWAY NOT LIGHTED;CLOUDY;2017-01-03 01:36:59+00:00;2017
27481;200 FEET FROM PVA (1273 NW MAYNARD RD);SMOOTH ASPHALT;WET;DAYLIGHT;CLEAR;2017-01-03 17:36:00+00:00;2017
27484;.14 MILES FROM P.V.A. OF 1920 NW MAYNARD RD;SMOOTH ASPHALT;WET;DAYLIGHT;FOG;2017-01-03 17:32:00+00:00;2017
27486;CARY;SMOOTH ASPHALT;WET;DARK - LIGHTED ROADWAY;CLOUDY;2017-01-03 22:44:32+00:00;2017
